id_client;sexe;date_naissance;enfant_conduite_accompagne;nombre_enfants;revenus;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule;tarif_devis
103663917;F;1963-01-21;1;2;3414;Private;Minivan;yes;0;;Highly Urban/ Urban;2022-05-20 20:57:52;complet;dev_express;273.58
331518489;F;1950-12-13;0;1;189093;Commercial;Panel Truck;yes;0;7.0;Highly Urban/ Urban;2022-02-22 03:31:40;complet;dev_premium;388.59
437360701;F;2001-05-09;1;1;35579;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;2022-02-23 09:01:00;complet;dev_express;259.73
131312301;M;2019-05-27;0;1;61586;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-03-28 01:18:17;complet;dev_premium;520.4
340661905;F;1972-07-15;0;0;4034;Commercial;z_SUV;no;0;7.0;z_Highly Rural/ Rural;2022-05-02 08:14:13;complet;dev_express;284.63
642175890;F;1968-10-25;0;1;22401;Private;Sports Car;no;6;4.0;Highly Urban/ Urban;2022-03-20 06:02:11;complet;dev_integral;314.45
346258674;M;2011-08-10;0;1;5206;Commercial;z_SUV;no;4;10.0;Highly Urban/ Urban;2022-04-23 18:46:21;complet;dev_integral;308.56
797568231;M;1947-08-17;0;0;81493;Commercial;Minivan;yes;11;7.0;Highly Urban/ Urban;2022-04-11 13:58:11;complet;dev_express;281.8
716593188;M;1977-06-27;0;0;49268;Commercial;Van;no;1;12.0;Highly Urban/ Urban;2022-04-23 16:15:26;complet;dev_premium;320.93
127519263;M;1973-02-11;0;0;23772;Commercial;Panel Truck;no;0;1.0;z_Highly Rural/ Rural;2022-04-13 06:30:38;complet;dev_express;279.52
908005205;M;2015-04-08;0;0;69554;Commercial;Pickup;yes;2;10.0;z_Highly Rural/ Rural;2022-03-26 17:10:44;complet;dev_integral;284.34
482073984;F;1974-12-24;0;0;94059;Commercial;Panel Truck;yes;0;6.0;Highly Urban/ Urban;2022-02-28 13:20:52;complet;dev_integral;283.77
850314594;F;1951-05-12;0;0;183296;Private;Minivan;no;0;;Highly Urban/ Urban;2022-03-18 02:48:43;complet;dev_integral;315.24
612724512;M;1968-05-05;1;2;86860;Commercial;Minivan;no;4;1.0;Highly Urban/ Urban;2022-02-17 04:34:26;complet;dev_express;258.14
639408362;M;1945-07-25;0;0;59743;Commercial;Minivan;no;4;10.0;Highly Urban/ Urban;2022-02-23 14:57:47;complet;dev_premium;354.49
204049784;F;1950-06-13;0;0;66579;Private;Minivan;no;0;;Highly Urban/ Urban;2022-01-23 05:09:24;complet;dev_integral;283.16
160172662;M;1998-08-18;0;2;23853;Private;Minivan;yes;0;;Highly Urban/ Urban;2022-05-03 10:57:21;complet;dev_integral;287.59
266148272;M;1957-12-26;0;0;29998;Private;Van;yes;1;12.0;Highly Urban/ Urban;2022-01-17 12:09:28;complet;dev_premium;526.21
544560620;M;1978-08-24;0;0;107394;Commercial;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-05-17 21:52:26;complet;dev_integral;318.57
882704506;F;2009-08-26;3;3;110251;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;2022-02-08 17:21:00;complet;dev_premium;421.64
357974300;M;1968-10-20;0;1;39861;Private;z_SUV;no;0;8.0;Highly Urban/ Urban;2022-01-06 07:34:06;complet;dev_express;273.2
887285113;F;1960-05-09;0;0;172877;Commercial;Pickup;no;0;;Highly Urban/ Urban;2022-03-18 04:48:23;complet;dev_express;257.39
751140703;F;1934-12-26;0;0;59232;Private;Sports Car;no;4;8.0;Highly Urban/ Urban;2022-04-20 00:32:14;complet;dev_express;250.33
799546273;F;2019-07-13;0;0;71961;Private;z_SUV;no;6;16.0;Highly Urban/ Urban;2022-01-05 23:57:03;complet;dev_integral;338.38
612835729;F;2008-07-11;0;1;;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;2022-03-07 13:17:47;complet;dev_express;271.8
637224986;M;1991-05-19;0;0;66067;Private;Minivan;no;0;10.0;Highly Urban/ Urban;2022-04-08 06:36:03;complet;dev_premium;423.85
895787911;F;1957-01-21;0;0;149140;Commercial;Panel Truck;no;3;13.0;Highly Urban/ Urban;2022-01-13 13:58:07;complet;dev_integral;339.5
409115771;M;1973-04-08;0;0;123265;Private;Minivan;yes;0;19.0;Highly Urban/ Urban;2022-01-22 04:31:37;complet;dev_integral;292.54
967096094;M;1953-04-29;3;3;121626;Private;z_SUV;no;1;11.0;Highly Urban/ Urban;2022-05-13 07:42:18;complet;dev_premium;440.07
318075197;F;1940-07-01;1;1;38111;Private;z_SUV;no;2;19.0;Highly Urban/ Urban;2022-03-01 00:11:30;complet;dev_express;260.84
464738176;M;1989-04-18;0;0;0;Private;Sports Car;no;2;5.0;z_Highly Rural/ Rural;2022-05-17 00:52:49;complet;dev_integral;315.11
20057040;M;1947-08-07;0;0;306277;Private;Minivan;no;2;19.0;Highly Urban/ Urban;2022-02-27 06:06:47;complet;dev_integral;339.13
117358712;M;2020-12-26;0;1;13186;Private;z_SUV;no;2;8.0;Highly Urban/ Urban;2022-01-14 18:08:05;complet;dev_express;251.42
797925473;M;1985-08-25;2;2;0;Private;z_SUV;no;4;11.0;z_Highly Rural/ Rural;2022-04-12 03:39:32;complet;dev_vip;562.31
909760044;F;1964-03-05;0;0;;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;2022-04-03 21:09:12;complet;dev_integral;326.04
631867230;M;1955-02-04;1;1;34560;Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;2022-02-15 06:50:36;complet;dev_premium;354.48
995880115;F;1972-06-02;0;0;70341;Commercial;Panel Truck;yes;0;15.0;Highly Urban/ Urban;2022-04-21 08:04:40;complet;dev_express;267.55
678350409;M;2007-04-10;0;1;5622;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;2022-04-13 17:06:23;complet;dev_premium;498.78
729199936;M;1962-02-08;0;0;18896;Commercial;Minivan;yes;2;8.0;Highly Urban/ Urban;2022-02-11 09:08:38;complet;dev_premium;447.61
706760299;F;1959-03-22;0;0;44977;Commercial;Pickup;yes;6;1.0;Highly Urban/ Urban;2022-02-13 07:43:28;complet;dev_premium;368.28
801539934;M;1952-10-25;0;0;108027;Private;z_SUV;no;1;15.0;Highly Urban/ Urban;2022-05-16 04:25:58;complet;dev_premium;364.79
89979221;F;1968-09-01;2;2;188472;Private;Minivan;no;0;20.0;Highly Urban/ Urban;2022-03-18 14:59:17;complet;dev_integral;327.51
115481174;F;1956-01-12;0;0;66222;Private;Minivan;no;5;;Highly Urban/ Urban;2022-01-18 16:49:27;complet;dev_express;282.75
876968470;F;2009-05-06;0;0;178768;Commercial;Panel Truck;no;1;12.0;Highly Urban/ Urban;2022-05-23 10:42:19;complet;dev_express;251.66
906904164;M;1953-08-19;0;0;190579;Private;z_SUV;no;0;16.0;Highly Urban/ Urban;2022-03-16 01:51:04;complet;dev_express;257.73
377082209;M;2006-12-21;0;0;172804;Private;Sports Car;yes;0;;Highly Urban/ Urban;2022-04-04 23:29:25;complet;dev_integral;328.3
811953830;M;1977-07-14;0;2;38362;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-03-31 19:33:46;complet;dev_integral;291.93
263468984;F;1975-05-18;0;0;73358;Private;Minivan;no;1;22.0;Highly Urban/ Urban;2022-02-28 17:00:49;complet;dev_express;262.53
624090718;M;1965-06-04;0;0;48834;Private;Minivan;yes;0;1.0;z_Highly Rural/ Rural;2022-04-16 11:32:55;complet;dev_premium;413.86
476279875;F;1977-10-09;0;0;45464;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;2022-02-12 15:16:42;complet;dev_premium;449.75
260647630;M;1974-04-15;0;0;0;Private;z_SUV;no;0;13.0;z_Highly Rural/ Rural;2022-01-29 14:32:50;complet;dev_express;273.2
273921420;F;1972-06-27;0;0;16976;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-04-30 23:46:27;complet;dev_express;270.23
421316364;F;1949-09-26;0;0;95550;Commercial;Van;no;0;18.0;Highly Urban/ Urban;2022-02-25 17:52:57;complet;dev_integral;307.28
994720648;M;2009-01-14;0;2;34623;Private;Pickup;yes;3;1.0;Highly Urban/ Urban;2022-04-30 20:11:06;complet;dev_express;269.07
30587067;F;1943-12-19;0;0;87751;Private;Minivan;no;2;17.0;Highly Urban/ Urban;2022-02-25 11:45:18;complet;dev_express;259.39
725245227;F;1969-09-18;0;0;37076;Private;Minivan;no;1;1.0;z_Highly Rural/ Rural;2022-05-06 12:51:20;complet;dev_integral;333.57
155093200;F;1965-12-26;2;3;18154;Private;Pickup;yes;2;1.0;Highly Urban/ Urban;2022-03-16 23:26:51;complet;dev_integral;337.47
616070351;F;1985-11-09;0;0;38944;Private;Minivan;no;0;7.0;Highly Urban/ Urban;2022-04-06 16:10:26;complet;dev_integral;303.78
283577004;F;1958-02-04;0;0;65659;Private;Minivan;no;5;13.0;Highly Urban/ Urban;2022-03-06 01:34:30;complet;dev_integral;324.92
341587786;M;1933-05-13;0;0;278656;Private;Minivan;yes;0;16.0;Highly Urban/ Urban;2022-03-04 02:26:03;complet;dev_express;274.66
711294832;F;1953-11-11;0;0;66587;Private;Sports Car;no;0;10.0;Highly Urban/ Urban;2022-05-06 07:53:57;complet;dev_express;253.7
259085468;F;2009-11-23;0;3;63367;Private;Pickup;no;3;21.0;Highly Urban/ Urban;2022-02-01 02:51:18;complet;dev_integral;324.12
693513076;M;1962-01-12;0;2;119273;Commercial;Panel Truck;no;1;23.0;Highly Urban/ Urban;2022-03-16 12:50:15;complet;dev_express;251.99
358036230;F;1966-09-16;0;0;53567;Commercial;Panel Truck;no;2;8.0;Highly Urban/ Urban;2022-03-13 03:20:49;complet;dev_premium;390.63
982263237;M;2021-01-19;0;0;75499;Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;2022-04-16 09:07:42;complet;dev_integral;335.07
142194056;M;1984-06-27;0;0;74417;Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;2022-03-05 10:49:16;complet;dev_express;277.84
976090829;M;1963-03-06;0;0;128801;Private;Minivan;no;6;17.0;Highly Urban/ Urban;2022-03-19 05:51:30;complet;dev_express;278.36
489119985;F;1984-10-14;0;1;1729;Commercial;Pickup;no;0;1.0;z_Highly Rural/ Rural;2022-05-01 13:37:36;complet;dev_premium;443.86
340532523;M;2009-12-22;0;0;31276;Commercial;Sports Car;no;5;9.0;Highly Urban/ Urban;2022-01-19 12:58:27;complet;dev_integral;334.8
117704348;F;2015-05-11;0;0;25371;Private;Pickup;yes;3;11.0;Highly Urban/ Urban;2022-01-23 02:06:16;complet;dev_integral;283.24
62527035;F;1965-10-13;0;0;;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2022-03-15 01:06:57;complet;dev_integral;288.43
651748745;F;2013-01-04;0;0;47355;Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-01-14 13:28:08;complet;dev_integral;303.24
84888394;M;1944-05-22;0;0;36330;Private;Sports Car;no;3;1.0;Highly Urban/ Urban;2022-01-22 06:26:30;complet;dev_express;275.75
59520624;F;1961-09-23;0;0;82503;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;2022-03-03 16:50:06;complet;dev_integral;282.45
195485302;M;1995-12-04;0;2;;Private;z_SUV;no;1;8.0;z_Highly Rural/ Rural;2022-04-01 06:27:49;complet;dev_integral;310.43
865694934;M;1955-10-21;0;0;69335;Commercial;Van;yes;2;1.0;Highly Urban/ Urban;2022-04-06 11:25:24;complet;dev_integral;338.52
62181943;M;1956-05-25;0;0;124829;Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;2022-05-16 07:44:37;complet;dev_express;268.58
990812546;M;2007-11-24;0;0;51176;Private;z_SUV;no;0;11.0;Highly Urban/ Urban;2022-02-15 05:03:41;complet;dev_express;271.33
634828055;F;1937-07-16;0;0;14704;Private;z_SUV;no;2;4.0;z_Highly Rural/ Rural;2022-02-16 20:38:03;complet;dev_integral;304.97
938320087;F;1965-08-24;0;0;57095;Private;z_SUV;yes;7;6.0;Highly Urban/ Urban;2022-03-14 19:17:58;complet;dev_express;269.54
481160423;F;1942-04-11;0;0;;Private;z_SUV;no;0;5.0;z_Highly Rural/ Rural;2022-04-22 23:48:41;complet;dev_integral;318.22
851522155;M;1983-12-25;0;0;46502;Private;Minivan;no;2;14.0;Highly Urban/ Urban;2022-05-31 09:26:28;complet;dev_integral;326.09
31728817;F;1981-06-29;0;0;0;Private;z_SUV;no;0;;Highly Urban/ Urban;2022-02-25 10:22:07;complet;dev_integral;302.22
893196291;F;2003-02-04;0;0;18304;Private;Minivan;yes;0;4.0;Highly Urban/ Urban;2022-03-12 18:17:11;complet;dev_express;257.91
929148181;M;1973-03-19;0;0;8791;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-05-25 17:39:07;complet;dev_express;251.18
288118526;F;1975-01-07;0;3;17372;Private;z_SUV;no;3;1.0;Highly Urban/ Urban;2022-02-11 11:55:24;complet;dev_express;270.37
818483184;M;1964-08-14;1;2;52002;Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;2022-02-09 03:38:53;complet;dev_express;253.38
777877285;F;1965-09-22;0;1;38430;Private;z_SUV;no;0;12.0;Highly Urban/ Urban;2022-04-23 08:07:41;complet;dev_integral;283.64
272342712;F;1966-02-10;0;0;66955;Private;z_SUV;no;2;10.0;Highly Urban/ Urban;2022-03-06 05:04:22;complet;dev_integral;331.34
952181357;M;1994-10-27;0;2;40851;Private;z_SUV;no;2;1.0;Highly Urban/ Urban;2022-03-18 00:31:27;complet;dev_express;257.25
298571479;F;1952-12-01;0;1;37536;Private;Pickup;no;10;1.0;Highly Urban/ Urban;2022-03-29 15:07:39;complet;dev_express;252.38
253235211;M;2008-05-08;0;0;36451;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;2022-03-30 05:03:04;complet;dev_express;270.11
539678669;M;1955-12-24;0;2;146370;Private;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-05-18 15:04:53;complet;dev_express;284.97
411355078;M;1964-10-23;2;3;62386;Private;Minivan;yes;6;9.0;Highly Urban/ Urban;2022-05-01 13:54:21;complet;dev_integral;282.75
784157785;M;1939-06-25;0;0;119109;Private;Minivan;yes;0;18.0;z_Highly Rural/ Rural;2022-03-04 08:26:14;complet;dev_express;278.0
51707702;M;1980-05-29;2;2;114277;Private;Minivan;yes;0;14.0;Highly Urban/ Urban;2022-03-12 22:34:46;complet;dev_premium;531.38
578066544;M;1967-05-20;0;0;24119;Commercial;Minivan;yes;3;10.0;Highly Urban/ Urban;2022-03-14 18:09:53;complet;dev_express;270.79
354783439;F;2000-11-20;0;0;57209;Private;Minivan;yes;5;18.0;Highly Urban/ Urban;2022-01-29 04:45:54;complet;dev_premium;367.37
40601203;F;1950-11-27;0;0;11067;Private;Sports Car;no;3;7.0;z_Highly Rural/ Rural;2022-05-09 20:08:22;complet;dev_premium;540.82
245429311;F;1976-04-25;0;0;117470;Private;Sports Car;no;0;18.0;Highly Urban/ Urban;2022-01-15 15:51:05;complet;dev_premium;493.54
374898992;M;2008-12-12;0;0;27450;Private;Minivan;yes;1;1.0;z_Highly Rural/ Rural;2022-05-11 19:20:32;complet;dev_express;272.88
259738055;M;1966-01-23;0;1;82251;Private;z_SUV;no;0;;Highly Urban/ Urban;2022-05-22 23:11:47;complet;dev_integral;307.23
580771137;M;1965-12-04;0;2;43196;Private;Sports Car;no;0;15.0;Highly Urban/ Urban;2022-03-16 05:57:35;complet;dev_premium;544.38
185797662;F;1943-02-09;0;0;107562;Private;z_SUV;no;4;15.0;Highly Urban/ Urban;2022-02-10 06:27:51;complet;dev_express;275.59
94006069;F;1982-05-22;0;3;0;Private;z_SUV;no;4;6.0;Highly Urban/ Urban;2022-05-30 19:20:04;complet;dev_express;256.94
635166021;M;2019-12-16;0;0;0;Commercial;z_SUV;no;1;11.0;Highly Urban/ Urban;2022-01-10 18:50:38;complet;dev_integral;306.95
387957280;M;1996-03-17;1;2;23035;Private;z_SUV;no;2;6.0;Highly Urban/ Urban;2022-05-21 14:48:55;complet;dev_integral;297.22
259907079;M;1989-04-08;0;0;138368;Private;Van;yes;4;1.0;Highly Urban/ Urban;2022-04-09 07:59:37;complet;dev_express;267.27
444658348;F;1962-03-08;0;1;54480;Commercial;Pickup;yes;5;11.0;Highly Urban/ Urban;2022-02-13 15:50:05;complet;dev_vip;828.68
856378045;M;1978-05-15;0;0;11322;Private;z_SUV;no;7;6.0;z_Highly Rural/ Rural;2022-02-25 01:50:07;complet;dev_integral;281.86
870183904;F;1952-03-15;3;3;75288;Private;Minivan;no;6;12.0;Highly Urban/ Urban;2022-01-02 16:50:27;complet;dev_integral;321.45
166887755;M;1966-12-22;0;2;71487;Private;Sports Car;no;0;;Highly Urban/ Urban;2022-04-02 01:41:56;complet;dev_express;283.51
371660994;M;1973-01-13;0;1;;Private;Pickup;no;2;1.0;z_Highly Rural/ Rural;2022-05-03 20:04:34;complet;dev_premium;427.77
232648329;M;1968-04-22;0;0;;Private;Van;no;1;14.0;Highly Urban/ Urban;2022-04-25 17:47:22;complet;dev_express;276.58
564472252;F;1982-04-23;0;0;0;Private;Pickup;yes;4;16.0;z_Highly Rural/ Rural;2022-03-08 01:20:47;complet;dev_integral;321.24
918957801;F;1995-01-31;0;2;39793;Commercial;Minivan;yes;6;;Highly Urban/ Urban;2022-05-31 07:38:15;complet;dev_integral;332.89
131474282;M;1980-01-01;0;1;;Commercial;Pickup;yes;0;8.0;z_Highly Rural/ Rural;2022-01-21 17:55:18;complet;dev_integral;291.58
486828685;M;1950-05-21;0;0;17671;Private;z_SUV;no;1;1.0;Highly Urban/ Urban;2022-04-27 00:55:01;complet;dev_integral;315.24
23309553;F;1992-04-17;0;1;26096;Private;Minivan;no;0;1.0;Highly Urban/ Urban;2022-04-25 21:28:55;complet;dev_integral;291.28
441643202;M;1939-06-28;0;1;131383;Private;z_SUV;no;0;15.0;Highly Urban/ Urban;2022-03-05 04:31:04;complet;dev_integral;281.15
120982530;F;2021-03-16;0;0;0;Private;z_SUV;no;0;1.0;Highly Urban/ Urban;2022-01-21 20:31:42;complet;dev_integral;298.22
316144501;M;1994-08-25;0;0;74659;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;2022-04-25 02:27:33;complet;dev_integral;307.11
791767428;M;1943-11-23;0;0;13684;Private;Minivan;no;1;14.0;Highly Urban/ Urban;2022-03-29 10:10:36;complet;dev_integral;288.21
113404562;M;1978-06-21;0;0;0;Commercial;Sports Car;no;6;10.0;Highly Urban/ Urban;2022-02-13 12:49:30;complet;dev_integral;291.09
358544143;M;1987-12-18;0;0;17631;Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;2022-02-11 19:49:11;complet;dev_express;262.39
371807120;F;1986-01-09;0;0;0;Commercial;Panel Truck;yes;0;9.0;z_Highly Rural/ Rural;2022-05-28 14:51:30;complet;dev_integral;284.65
119909309;M;1968-01-25;0;0;50134;Private;Minivan;no;4;8.0;Highly Urban/ Urban;2022-04-03 10:24:17;complet;dev_integral;326.26
624278100;F;1989-09-12;0;0;22683;Private;z_SUV;no;3;9.0;z_Highly Rural/ Rural;2022-05-20 00:54:31;complet;dev_integral;320.46
240049188;M;1952-12-06;0;0;93283;Private;Minivan;yes;0;6.0;Highly Urban/ Urban;2022-04-22 07:51:36;complet;dev_express;252.55
884566879;M;1934-11-10;0;0;53122;Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;2022-01-29 23:53:38;complet;dev_integral;334.04
253050441;M;2001-08-29;0;3;16193;Private;Minivan;yes;3;1.0;Highly Urban/ Urban;2022-05-21 16:52:50;complet;dev_integral;300.34
463876700;M;1998-10-08;0;0;;Commercial;Minivan;no;0;8.0;Highly Urban/ Urban;2022-05-04 21:53:46;complet;dev_integral;323.03
411815926;F;1954-11-15;0;0;30799;Private;Minivan;yes;4;12.0;Highly Urban/ Urban;2022-01-25 02:36:48;complet;dev_premium;473.62
193426980;M;1950-04-21;0;0;67003;Commercial;Panel Truck;no;0;1.0;Highly Urban/ Urban;2022-01-27 10:59:23;complet;dev_integral;327.5
79969831;M;1932-09-15;0;0;81427;Private;Pickup;no;2;17.0;Highly Urban/ Urban;2022-03-11 17:06:32;complet;dev_integral;318.21
867204089;F;1958-06-13;0;3;61852;Commercial;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-05-25 04:29:27;complet;dev_integral;316.18
581341389;F;1946-05-05;0;1;65048;Commercial;Minivan;no;1;5.0;Highly Urban/ Urban;2022-01-20 13:19:15;complet;dev_premium;512.18
813047682;F;2008-07-16;0;0;54067;Commercial;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-04-22 03:55:30;complet;dev_integral;329.14
136051346;F;1953-02-10;0;0;64286;Commercial;Panel Truck;no;7;15.0;Highly Urban/ Urban;2022-02-10 11:43:26;complet;dev_integral;284.39
488543208;M;1970-11-16;0;0;192843;Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;2022-02-24 22:38:10;complet;dev_express;268.69
799470114;F;1952-11-11;0;0;47667;Private;Sports Car;no;2;12.0;Highly Urban/ Urban;2022-03-17 13:01:02;complet;dev_express;275.2
979856160;F;2002-04-09;2;0;133493;Private;z_SUV;no;4;;Highly Urban/ Urban;2022-03-04 23:01:12;complet;dev_express;254.89
912419873;M;1983-11-17;0;0;19905;Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;2022-04-20 21:31:48;complet;dev_express;254.92
553736065;F;1961-06-26;0;0;61352;Private;Van;no;4;12.0;Highly Urban/ Urban;2022-01-30 10:23:48;complet;dev_express;274.35
643840649;M;1967-10-26;0;0;22796;Private;Minivan;yes;3;17.0;Highly Urban/ Urban;2022-02-11 03:05:15;complet;dev_integral;288.86
125449255;F;1953-11-13;0;1;59379;Private;Sports Car;no;0;1.0;Highly Urban/ Urban;2022-03-05 22:31:37;complet;dev_integral;287.04
917757827;F;1945-08-10;0;0;29567;Commercial;Van;no;7;1.0;Highly Urban/ Urban;2022-02-16 21:11:30;complet;dev_express;269.57
366929625;F;2014-12-18;0;0;131889;Private;Van;yes;0;12.0;Highly Urban/ Urban;2022-01-25 22:15:40;complet;dev_integral;332.22
662721687;F;1974-08-30;2;3;123358;Commercial;Pickup;yes;0;1.0;z_Highly Rural/ Rural;2022-03-06 06:46:49;complet;dev_express;266.0
202542739;F;1978-02-10;1;2;45678;Commercial;Van;no;0;1.0;Highly Urban/ Urban;2022-04-15 19:54:12;complet;dev_express;268.23
849526552;M;1974-12-23;1;1;100957;Commercial;Van;yes;0;11.0;z_Highly Rural/ Rural;2022-03-24 05:03:13;complet;dev_integral;300.69
993778721;F;1987-01-25;0;0;151637;Commercial;Panel Truck;yes;3;19.0;Highly Urban/ Urban;2022-02-06 04:58:24;complet;dev_integral;318.82
973990002;F;1956-09-12;0;0;55760;Commercial;Pickup;no;1;12.0;Highly Urban/ Urban;2022-03-27 09:03:38;complet;dev_integral;322.82
542481113;F;1951-09-25;1;2;26770;Private;Van;no;0;;Highly Urban/ Urban;2022-02-28 04:43:34;complet;dev_express;255.02
407080648;F;1976-01-23;1;2;31924;Private;Pickup;yes;0;7.0;Highly Urban/ Urban;2022-02-17 12:07:25;complet;dev_express;264.41
349773525;F;1967-06-10;0;0;58225;Private;z_SUV;no;3;8.0;Highly Urban/ Urban;2022-03-21 04:50:26;complet;dev_integral;308.53
58554153;F;1970-11-11;0;0;31616;Commercial;Panel Truck;yes;0;1.0;Highly Urban/ Urban;2022-04-29 13:22:49;complet;dev_express;268.28
13509551;M;2002-10-16;0;0;66960;Private;Minivan;yes;5;10.0;Highly Urban/ Urban;2022-04-21 12:08:35;complet;dev_express;259.87
746249238;F;1998-01-15;0;0;129230;Commercial;Panel Truck;yes;2;1.0;Highly Urban/ Urban;2022-01-19 11:20:35;complet;dev_integral;303.47
837902783;M;1950-06-05;0;2;120355;Private;Minivan;no;0;15.0;Highly Urban/ Urban;2022-03-09 20:30:13;complet;dev_integral;333.73
147215888;M;1986-09-15;0;0;83639;Private;Sports Car;no;3;17.0;Highly Urban/ Urban;2022-03-01 14:18:36;complet;dev_express;259.31
618040112;M;2006-03-01;0;0;57750;Private;z_SUV;no;0;18.0;Highly Urban/ Urban;2022-02-25 19:38:23;complet;dev_express;284.29
591312483;F;2005-07-15;0;2;94958;Commercial;Minivan;yes;0;1.0;Highly Urban/ Urban;2022-04-06 01:42:35;complet;dev_integral;318.58
573840556;F;1953-08-17;2;2;15726;Private;Sports Car;no;4;4.0;Highly Urban/ Urban;2022-04-04 10:25:28;complet;dev_express;277.58
809228729;F;1986-09-22;1;3;48077;Private;Minivan;no;5;1.0;Highly Urban/ Urban;2022-02-04 21:07:36;complet;dev_express;263.24
219754330;M;1942-11-07;0;0;;Commercial;Van;yes;2;8.0;Highly Urban/ Urban;2022-01-06 03:31:20;complet;dev_express;251.49
99001090;F;2003-05-03;0;0;47763;Private;z_SUV;no;0;14.0;Highly Urban/ Urban;2022-03-15 18:00:50;complet;dev_integral;307.83
762523260;M;1970-05-06;0;1;89640;Commercial;Van;yes;3;1.0;Highly Urban/ Urban;2022-01-23 03:10:34;complet;dev_express;268.95
590669743;M;1957-09-29;0;0;29819;Private;Pickup;yes;0;1.0;Highly Urban/ Urban;2022-02-18 02:05:10;complet;dev_integral;312.0
857718623;F;1965-05-08;0;2;23452;Private;Sports Car;yes;8;6.0;Highly Urban/ Urban;2022-02-09 05:52:47;complet;dev_integral;284.16
234885740;F;1978-04-03;0;2;60107;Commercial;Pickup;no;0;6.0;z_Highly Rural/ Rural;2022-04-07 03:39:34;complet;dev_integral;330.18
73552947;F;1981-06-06;0;0;81446;Commercial;Panel Truck;yes;0;16.0;z_Highly Rural/ Rural;2022-04-03 15:51:47;complet;dev_integral;325.9
2723173;F;2017-05-10;2;3;0;Commercial;Pickup;no;0;19.0;Highly Urban/ Urban;2022-03-01 20:07:46;complet;dev_integral;322.04
853266389;F;1969-05-02;1;2;88236;Private;Minivan;no;5;13.0;Highly Urban/ Urban;2022-03-31 06:34:03;complet;dev_premium;320.67
360133721;F;1977-07-13;0;3;9157;Private;Minivan;no;4;8.0;Highly Urban/ Urban;2022-01-24 07:06:56;complet;dev_express;257.28
197703607;F;1965-05-23;0;0;112226;Commercial;Panel Truck;yes;1;;z_Highly Rural/ Rural;2022-02-24 16:14:00;complet;dev_integral;284.26
908411110;M;2020-05-13;0;0;107333;Commercial;Minivan;no;4;12.0;Highly Urban/ Urban;2022-01-26 07:50:02;complet;dev_express;264.28
5489257;M;1947-06-18;2;2;;Commercial;z_SUV;no;3;9.0;Highly Urban/ Urban;2022-02-07 09:30:27;complet;dev_express;270.67
142190270;M;1984-10-17;0;3;164047;Private;Van;no;0;13.0;Highly Urban/ Urban;2022-03-11 02:37:46;complet;dev_vip;931.18
509887154;F;1953-10-07;0;0;30963;Private;Minivan;yes;2;9.0;z_Highly Rural/ Rural;2022-03-08 10:38:53;complet;dev_integral;328.13
484833042;M;1985-09-21;0;0;123807;Private;Minivan;yes;1;8.0;Highly Urban/ Urban;2022-04-15 09:55:31;complet;dev_express;269.67
255890039;F;1966-12-25;0;0;82813;Commercial;z_SUV;no;0;9.0;Highly Urban/ Urban;2022-05-29 18:16:36;complet;dev_integral;304.48
401442272;M;2009-03-04;0;0;105111;Private;Minivan;no;0;1.0;z_Highly Rural/ Rural;2022-04-16 13:39:53;complet;dev_express;269.97
37014855;M;2017-02-21;3;3;115100;Commercial;Panel Truck;no;9;16.0;Highly Urban/ Urban;2022-01-22 05:58:28;complet;dev_express;261.36
341780638;M;2015-05-28;0;0;73903;Commercial;Panel Truck;yes;0;12.0;Highly Urban/ Urban;2022-03-27 20:38:49;complet;dev_premium;342.91
